text,label,__index_level_0__
"Astros live wild life HOUSTON -- Phil Garner savored the taste of champagne, the smell of his cigar and the wild celebration going on in the Houston Astros' clubhouse.",1,12074
"Sports in brief Three-time All-Star catcher Jason Kendall was close to being traded from the Pittsburgh Pirates to the Oakland Athletics for a pair of pitchers, a baseball official told the Associated Press on Wednesday.",1,25101
"Germans Open UEFA Cup in Style It may be seen by some as the poorer relation to the Champions League but for those German teams in the UEFA Cup, it is an opportunity to go for European glory.",1,16797
"NHL Cancels All-Star Game; is Season Next? In another sign the NHL season is slipping away, the league canceled its All-Star game Wednesday because of the lockout. No regular-season games have been played since the season was scheduled to begin Oct.",1,20070
"Larkin Won't Be Coming Back to Reds Barry Larkin will not be offered another contract by the Cincinnati Reds, ending his 19-year career with his hometown team, he told The Associated Press on Tuesday.",1,14418
Carsley: Team Spirit Secured Derby Glory Evertons matchwinner Lee Carsley insisted the great team spirit at Goodison Park was the key to their Merseyside derby victory over Liverpool this afternoon.,1,28245
"Arizona St. Sun Devils TUCSON, Arizona (Ticker) -- No. 20 Arizona State tries to post its first three-game winning streak over Pac-10 Conference rival Arizona in 26 years when they meet Friday.",1,25389
"ICC would back England in vote England will avoid financial sanctions if they pull out of their tour to Zimbabwe. According to sources, the majority of Test-playing countries would back the England and Wales Cricket Board ",1,24996
"Crimson find the range PRINCETON, N.J. -- You've got to wonder what kind of team Harvard would be if the Crimson got into the flow of their games earlier.",1,17278
"Fernando positive for the end of the season Fernando Alonso was disappointed to spin out of yesterdays Italian Grand Prix, but remains optimistic for the coming races.",1,6481
"Harvard wastes no time CAMBRIDGE -- Last year, it took Harvard nearly the entire game to beat Holy Cross, 43-23, as the Crusaders hung tough until the fourth quarter.",1,8020
"Okocha Calls for Caution, As Allardyce Celebrates First they beat Liverpool 1-0, then they were held to a 2-2 draw by Manchester United and last weekend, they ended Arsenal #39;s 100 Premiership winning record, when they held their nerves to pull a shock 2-2 draw at Highbury, home of Arsenal.",1,9100
"Johnson Wins, Busch Gains in Title Chase MARTINSVILLE, Va. - Jimmie Johnson #39;s series-high sixth victory of the season Sunday was overshadowed by word that a plane carrying members of the Hendrick Motorsports organization crashed on the way to Martinsville Speedway.",1,17476
Football Legend Maradona Returns to Cuba for Drug Rehab Argentine football legend Diego Maradona has arrived in Cuba to resume his rehabilitation for cocaine addiction. Tuesday #39;s move follows a relapse that left him confined to a psychiatric hospital in Buenos Aires.,1,8589
"Roddick in talks over new coach Andy Roddick is reportedly close to confirming US Davis Cup assistant Dean Goldfine as his new coach. Roddick ended his 18-month partnership with Brad Gilbert on Monday, and Goldfine admits talks have taken place.",1,29161
Where #39;s Benson been over past 20 years? Television reporters caught Tom Benson entering the New Orleans Saints #39; Superdome locker room Sunday afternoon after the Denver Broncos had cruised to a 34-13 victory.,1,24515
United to call on youngsters Manchester United are set to name a second string side to face Fenerbahce in the Champions League. United have already sealed their path into the knockout stages of the competition and manager Sir Alex Ferguson ,1,27274
"Santa Clara Shocks 4th-Ranked North Carolina OAKLAND, Calif. (Sports Network) - Travis Niesen scored a career-high 26 points, Kyle Bailey added 20 and Santa Clara shocked No. 4 North Carolina with a 77-66 victory in a Pete Newell Challenge game at The Arena.",1,23872
"College Notebook: Ole Miss to hire coach Mississippi has hired Southern California assistant Ed Orgeron to coach the Rebels, Orgeron #39;s father told The Associated Press yesterday.",1,29363
Mactier collects pursuit silver Australian cyclist Katie Mactier has won silver behind New Zealand world champion Sarah Ulmer in the women #39;s 3000 metre individual pursuit at the Athens Olympics.,1,1503
"2 Utah State Basketball Players Suspended (AP) AP - Utah State indefinitely suspended basketball players Jason Williams and Marques Crane on Sunday for a violation of team rules, and coach Stew Morrill said the two may be dismissed from the team.",1,9936
"Cubs crumble, lose in 12th CHICAGO - One strike from an important victory, the Chicago Cubs ended up with another agonizing defeat that damaged their drive to the playoffs.",1,10939
Mets and Randolph Launch a New Era Willie Randolph walked into Shea Stadium on Thursday and was introduced as the first African-American manager of a major league team in New York.,1,20294
Custis Takes Control Family and Tony Robbins have matured and molded University of Maryland free safety Ray Custis into a trusted leader and anchor of the Terrapins' defense.,1,3949
"Douglas, Sun take a share of first Katie Douglas scored 16 of her 21 points in the second half, and Lindsay Whalen scored 5 points in the last two minutes, leading the Sun to a 71-64 win over the Seattle Storm yesterday in Uncasville, Conn.",1,6438
"USC barely holds off California Rodgers, who matched an NCAA record by completing 23 consecutive passes, threw an incomplete pass on 4th-and-goal with 1:16 left as No.",1,13619
"Simms doubtful; Griese to start TAMPA, Fla. - Chris Simms first NFL start lasted 19 plays, and it might be a while before he plays again for the Tampa Bay Buccaneers.",1,14303
"Roadwork ahead They have played -- and won -- big road games in hostile locales such as Blacksburg, Va., South Bend, Ind., and State College, Pa.",1,22093
Philadelphia 76ers 2004-05 Season Preview Trade with Cleveland; Josh Davis (F) - Free Agent; Kirk Haston (F) - Free Agent; Kevin Ollie (G) - Trade with Cleveland; Brian ,1,15948
"Kidd Says Hello, Then Ruins Scott #39;s Return There might not be much love between Nets #39; captain Jason Kidd and his former coach, Byron Scott. But Kidd obviously wanted to make sure everybody on press row ",1,28189
"Packers place Pederson on IR The Green Bay Packers placed backup quarterback Doug Pederson on injured reserve Thursday, ending his season. Pederson broke a rib, cracked a bone in his back and tore a muscle in his side in a 14-7 loss Sunday to the New York Giants.",1,13064
Hewitt into Japan Open semis World number three Lleyton Hewitt has booked his place in the semi-final of the Japan Open with a straight sets win over Frenchman Cyril Saulnier.,1,13250
In the frame OPINIONS were split in the Australian camp over the future of Brett Lee last night following a maverick selection push by captain Ricky Ponting.,1,29166
"Bonds Hits 700th Homer, Giants Beat Padres (AP) AP - Though Barry Bonds will treasure his 700th homer, he probably wanted the San Francisco Giants' 4-1 victory over San Diego even more. Bonds hit his latest historic homer in the third inning Friday night, leading the Giants to their sixth straight win in the opener of their final nine-game homestand.",1,7743
Body of NBC Official's Son Is Believed Found in Crash The body of a teenager believed to be the son of Dick Ebersol was found Monday in the wreckage of a corporate jet that crashed during takeoff.,1,26226
"MICK SENT TO BENCH BLOOMFIELD TWP., Mich. - There are still two more days of this 35th Ryder Cup to be played out, but unless something dramatic occurs in favor of the US team, Phil ",1,7755
"Costantino leads R.I. to win SOUTH WILLIAMSPORT, Pa. -- Chris Costantino struck out Jacob Maxwell with the bases loaded to end the game as Lincoln, R.I., held on to beat Davenport, Iowa, 3-2, last night in Little League World Series action. Costantino finished with 15 strikeouts and allowed just four hits in picking up the win.",1,1412
"Ivan may delay Southern Miss-California game HATTIESBURG, Miss. - Unless Hurricane Ivan drifts drastically to the east by Tuesday morning, the Southern Miss-California football game set for Thursday night will be postponed.",1,6528
"Yankees Are Powerless, and Stadium Was, Too The big scoreboards at Yankee Stadium went dark in the seventh inning Friday night, not that the Yankees were lighting them up, anyway.",1,1122
Bernie puts on the pressure Bernie Ecclestone says the British Grand Prix is dead - but we will have to wait and see if that is actually a reality. Cancelling the British Grand Prix would be a major step for Ecclestone as he is sure ,1,16333
"Get a Ball at the Open? Toss It Back (AP) AP - Andre Agassi took a victory swing, whacking the ball into the upper deck at Arthur Ashe Stadium. Sitting high in section 133, Melody Rajacic wound up with the specially stamped Wilson I.",1,5245
Trinidad climbs off canvas to keep title options open Felix Trinidad returned to the ring after more than two years to score a thrilling eighth-round stoppage of Ricardo Mayorga at New York #39;s Madison Square Garden in a non- title bout being described as one of the fights of the year.,1,12152
Day One of tennis Paris Masters The opening round of the three-million-US-dollar Paris Masters has produced some spectacular scenes as players displayed their strength at the last tournament of the Masters series.,1,19640
